StationName,Latitude,Longitude
PARAKHEDA,25.705583,77.642772
BIRLANAGAR,26.237555,78.1953108
BARGI,22.995933,79.875125
SIKRODA KWANRI,26.569564,77.96285300000001
BHUPALSAGAR,24.8477620899,74.2116131934
BISHARPARA KODALIYA,22.676284,88.434731
TULUKAPATI,9.467439,77.936903
BASULYASUTAHATA,22.12030128,88.13056325
BARGARH,25.164270416300003,81.4500584753
KASARA,19.647159,73.472003
OOMBERMALI,19.628026,73.422651
MARAHRA,25.100178,85.446664
KHARDI,19.579952,73.393442
THANSIT,19.549981,73.35181299999999
BHAGSAR,30.452385,74.40197699999999
ATGAON,19.5031813038,73.3276912396
ASANGAON,19.439278,73.307859
VASIND,19.406422,73.26768899999999
KHADAVLI,19.35621892,73.21871043
AMBIVLI,19.267587,73.17171
DIVA,19.188394,73.041905
MUMBAI SANDHURST ROAD,18.962311,72.839733
BANGA,31.177139,75.999562
THANE,19.185757,72.97541700000001
BAHMINIWALA,30.54894,74.19313199999999
MULUND,19.172355,72.956933
KAURHA,27.462683,80.102675
KARNA,27.32161,80.19623499999999
NAHUR,19.154646,72.946683
BETNOTI,21.74134,86.8435187
BANASANDRA,13.265332,76.659317
MORI BERA,25.035575,73.136306
BIROLIYA,25.170546,73.192517
ROHAT,25.9214756094,73.0953188199
BAGEVADI RD,16.47986853,75.82814753
ATTIPPATTU PUDU NAGAR,13.249326,80.299606
BILGA,31.058267,75.66684099999999
LAKHAMANCHI,22.5718124104,71.14841382110001
BAIDYANATHDHAM DEOGHAR,24.4892623,86.6920701
BARSI TOWN,18.240993,75.718169
BARWAHA,22.2554459,76.0302621
JAWAN WALA SHEHAR,32.14165,76.003772
KIM,21.399697,72.926702
CHANDESHWARSTHAN,,
SAMAYANALLUR,9.981546,78.035087
CHANDOD,21.99195697308774,73.45218163914979
DADHAPARA,22.028156,82.123182
JAIRAMNAGAR,22.034344,82.29651100000001
UGAON,20.122592,74.136829
BAMANHAT,26.076284459879247,89.62797752581537
BANDARKHAL,25.069785,92.800717
BAHMAN DIWANA,30.225526,74.849153
BARYA RAM,25.566931,82.22659200000001
CHARKHERA,22.367273,77.171177
BHADUTALA,22.485657,87.3208
CHANDRAKONA RD,22.739076,87.340588
BARSOLA,29.394379,76.231711
DINDIGUL JN,10.35381,77.985472
VELLODU,10.317776,77.951415
AMBATURAI,10.272226,77.924468
KODAIKANAL ROAD,10.179613000000002,77.909593
VADIPPATTI,10.086114,77.945674
CHADOTAR,24.18394723,72.37251094
BAWAL,28.070281,76.572402
BHIMAVARAM TOWN,16.547348,81.516853
BAGRI NAGAR,25.895725,73.787801
KARUPPATTI,10.044465,77.94839300000001
SHOLAVANDAN,10.02227,77.96508200000001
CHIKHLI ROAD,,
BAGAHA,27.130045000000003,84.066991
CHANPATIA,26.94163,84.53063900000001
CHAKIA,26.417182,85.04636
CHIKNA,,
BELRAYAN,28.379381,80.915268
BHILAVDI,17.008048,74.51678100000001
ANARA,23.481082,86.559763
BALWANT PURA CHELASI,27.9104715,75.44328689999999
CHATAUD,21.015051,81.73716
CHIRAIDONGRI,22.411418,80.287402
KATHGHAR RIGHT BANK,28.832108335,78.8082265295
KATHGHAR EAST,28.832685,78.8095
BIHARIGANJ,25.732599,86.992655
HATHIGADH,21.6201,71.444628
CHANDKHIRA BAGN,24.515852,92.287381
YY-MMRX,,
MEKKUDI,10.87109,78.628737
MILAK,28.612475,79.16411699999999
NAGARIA SADAT,28.550179,79.205555
BARWALA,29.367534,75.88703100000001
BALAMU JN,27.167363,80.352497
UMAR TALI,27.086986,80.473465
CHARBHUJA ROAD,25.352228,73.946241
HONNAVAR,14.316931,74.433196
SENAPURA,13.7176801822,74.6840119482
CHARGOLA,24.845884,92.416794
TAMARAIPADI,10.4023417558,78.0445917407
VADAMADURA,10.4363355768,78.1021599634
AYYALUR,10.483391,78.157049
KALPATTICHATRAM,10.5180656729,78.2343675623
VALYAMPATTI,10.544055019,78.3098143988
CHETTIYAPATTI,10.575644554,78.3662318384
BHAYANDAR,19.311766,72.85303900000001
BHANDU MOTIDAU,23.709061,72.38933899999999
CANNING,22.313264,88.667458
CHANGOTOLA,22.2299461588,80.11878948120001
CHAKKI BANK,32.259653,75.636651
JUNAIR HALT,25.273607371900003,85.2506963452
CHANDAUSI JN,28.458626,78.780268
BSLX,,
DUNGRI,20.687336,72.949119
BISWA BRIDGE,20.88515715,76.33919345
YEULKHED,20.724559000000003,77.07497000000001
KATH KUIYAN,26.8568018382,84.0478709076
BORGAON,20.7290593,77.1796502
DUDWINDI,31.237553,75.258143
KATEPURNA,20.723777,77.25938099999999
SUMMIT,20.2117506011,74.3431299774
LASALGAON,20.154848,74.22597599999999
DEHRADUN,30.3140377,78.0336011
MURTAJAPUR,20.736468,77.35482499999999
CHANDRESAL,25.212948,75.943986
CHANDIGARH,30.7019773,76.82208
MANA,20.761491,77.469063
MANDURA,20.78015,77.52258400000001
KAPTANGANJ JN,26.926388,83.69990700000001
ASWANI HALT,27.15958,84.051843
KURAM,20.808396,77.58733000000001
TAKLI,20.833253,77.65695
KAKORI,26.885454000000003,80.79835
LUCKNOW WEST (ALH),26.829443,80.909614
DESARI,25.6683593565,85.4087656586
NIPHAD,20.096584,74.079481
BADNERA JN,20.8567925,77.73231969999999
BARKUR,13.4774588,74.75968040000001
BEKAL FORT,12.385524,75.04278599999999
DILMILI,18.987443,81.737851
DEOGHAR,24.51178242,86.69712126
ALUR HALT,12.98251226,75.99049337
TIMTALA,20.812496,77.79476000000001
MALKHED,20.821793,77.862831
CHANDUR,20.8045192,77.9821558
DIPORE,20.79317,78.040981
DHAMANGAON,20.784674000000003,78.138054
TALNI,20.754248,78.230026
PULGAON JN,20.726734,78.318111
KAOTHA,20.737041,78.376203
DAHEGAON,20.729315,78.463093
WARDHA JN,20.732777,78.594157
SEVAGRAM,20.739076,78.619225
TULJAPUR,20.800701,78.808237
BORKHEDI,20.86017604,78.97444766000001
BUTI BORI,20.91847276,79.01362896
CHAND BHAN,30.445148,74.88002100000001
GUMGAON,20.993596,79.030314
DEVARAYI,15.44947863,74.57136412999999
KHAPTI,21.049338,79.048839
AJNI,21.1268588122,79.0825197485
KAMPTEE,21.21172,79.197947
CHENGEL,22.486845,88.13891000000001
DONGRI BUZURG,21.573844,79.676645
BAURIA JN,22.5035911202,88.1635216052
NALPUR,22.529208,88.185699
DEEG,27.48655053,77.32451142
ABADA,22.547877,88.19939199999999
SANKRALL,22.5613094942,88.2090743463
ANDUL,22.575169,88.239643
SANTRAGACHI JN,22.58393,88.284011
RAMRAJATALA,22.587778,88.295438
DURGANAGAR,22.650758,88.419
MANAPARAI,10.6075620105,78.4177652356
BHILGAON,26.354394000000003,93.926117
SAMUDRAM,10.652687,78.493545
KOLATUR,10.700678,78.547696
CHABUA,27.481420709,95.1720581342
DEOKALI,27.977317000000003,80.705156
CHHAN ARORIAN,32.46131096,75.35904533
BUDHI,32.440429,75.432931
CHAK KALAN,32.083103,75.623498
BHANGALA,32.0195148161,75.61231335209999
CHAKDAHA,23.078406,88.529672
CHOLANG,31.61726,75.639894
DAHISAR,19.250166,72.859587
CHHINA,31.902255,75.271993
MALIYA,22.831668,88.136281
DHAMUA,22.290179,88.392178
DERAWAN HALT,23.230257,76.104438
BILASPUR JN,22.057473,82.167585
DHARMAJ,,
DAULATABAD,19.916367,75.210494
DHAMARA GHAT,25.590821,86.599522
DHALGAON,17.120967200000003,74.9887134
DHOKI,18.353216,76.10298900000001
DALHOGI ROAD,32.289064,75.75084299999999
DEORAHA BABA ROAD,26.283979,83.87109099999999
DULLAHAPUR,25.799898,83.423264
DCAB,21.226612,81.477969
DIHAKHO,25.427907,93.126587
BHILAI CABIN,21.236052,81.499084
DANEA,23.799131,85.658334
DIPLANA,29.182572629698868,74.88112287595868
KUMHARI,21.243782,81.516054
DAVOL,22.39911,72.953112
DHARNAODA,24.592205,77.09925299999999
SARONA CABIN,21.2532719083,81.5736163281
DAPPAR,30.5176409515,76.8075098584
RAIPUR JN,21.256462000000003,81.629328
W R S COLONY PH,21.277968,81.639183
URKURA,21.289034,81.644569
DUMRA,26.576993,85.533639
DISA,24.2371252,72.1796003
CHERUKUVADA,16.58967159,81.42156278
LUCKNOW,26.830675,80.925291
OLD DELHI,28.661816,77.228356
DHOLIKUA,,
MANDHAR,21.33807,81.704606
SILIARI,21.426336000000003,81.755534
BAIKUNTH,21.4976724,81.7800294
CHARVATTUR,12.213321,75.15435
CHANDERA,12.179818,75.168292
BELHA,21.961973,82.077189
PUNGGUDI,10.748083,78.620151
TIRUCHIRAPPALLI,10.794067,78.685355
CHAKARBHATHA,22.003082,82.112168
DIYATARA ROAD,27.7335962474,72.8399187915
IB,21.815777,83.94878100000001
DARSANA BORDER,,
KHARAGPUR JN,22.341432,87.32845599999999
PHULESWAR,22.4778756365,88.11604889590001
DINHATA,26.0707762,89.5868746
DAKSHIN DURGAPUR,22.308871,88.399338
TO DARJEELING,26.8521353,88.3332302
DULIAJAN,27.367712,95.306952
DIKOM,27.4642265659,95.0806742816
DHACHNA,25.6464732123,87.9869386938
JETHIAN,24.9295481519,85.3141277319
DURGAPURI,,
DHARMANAGAR,24.366946,92.168247
DHAPDHAPI,22.315994,88.459855
ELLENABAD,29.44410399265112,74.6579341054894
DULLABCHERRA,24.505297,92.477671
DEVI HALT,21.706411,78.86207
DAGAON,26.444446,92.613689
DOKWA,28.579787000000003,75.32336400000001
DUDDA,13.08842214,76.2042468
DHULE,20.887752,74.768847
DHUBULIA,23.483546,88.441145
DONIGAL,12.9040478098,75.73412167570001
DARASURAM,10.944384,79.35638399999999
DEWAS,22.977556,76.051191
DUNDARA,25.895799,72.796892
DAURAM MADHEPURA,25.908513,86.782638
DHOLIPAL,29.76082671390587,74.25159995444119
ADARSHNAGAR,26.4115799308,74.653432493
DINA NAGAR,32.134789,75.467351
DARLIPUT,18.365186,82.74651899999999
DWARKA,22.251023,68.980434
RAJ NANDGAON,21.101186,81.039019
DARWHA MOTI BAGH JUNCTION,,
DAURAI,26.395604,74.619546
PARMALKASA,21.140859000000003,81.09869
DAUN KALAN,30.3792190643,76.4585689563
MARAUDA,21.15958,81.35973
KALINAGAR,,
BARAHMUAFI,25.039892,81.009932
DEORI,23.298435,80.009808
DAGARHKERI,22.0812732116,76.8264017633
DONGARGAON,21.641314,76.36406699999999
KASBE-SUKENE,20.072296,74.02714900000001
KHERVADI,20.046948,73.973978
ODHA,20.01601,73.910456
NASIK ROAD,19.947627,73.841897
LAHAVIT,19.852905,73.815119
KANJUR MARG,19.128181,72.928041
GHATKOPAR,19.085985,72.908591
LOKMANYA TILAK TERM,19.07032,72.89173899999999
DEBARI,24.606987,73.805352
FAKHARPUR HALT,28.846965,77.293521
DELHI SHAHDARA,28.673098,77.293154
GHAZIPUR GHAT,25.60028,83.60480199999999
PERUGAMANI,10.889271,78.54751
DIMAPUR,25.905702,93.727816
DUDH SAGAR WATER FALLS,15.31333714,74.31403358
PHURSUNGI,18.455829,74.026016
PHULIA,23.229897,88.49634
DANGOAPOSI,22.167964,85.59273
DURGA CHAK TOWN,22.066831,88.136032
MUMBAI ELPHINSTONE ROAD,19.00694,72.835426
ERALIGU,24.665398,92.332631
DILDARNAGAR JN,25.419424,83.668324
DANIYAWAN BAZAR HALT,25.4345036206,85.2908951074
AHIMANPUR,25.252404,82.511544
FALNA,25.235808,73.23495299999999
DODH,30.841607,74.52193700000001
DARAGANJ,25.44265,81.87998999999999
DHANERA,24.506528,72.032364
DUMKA,24.289527,87.254975
SRIRANGAM,10.857918,78.696348
PONMALAI GOLDEN ROCK,10.791837,78.709755
DURGACHAK,22.082011,88.15527399999999
TIRUCHIRAPALI TOWN,10.829084,78.702834
UTTAMARKOVIL,10.877948,78.702346
PICHCHANDARKOVL,10.881112,78.720236
VALADI,10.872869,78.757917
MANDURAI,10.873068,78.78619599999999
LALGUDI,10.875733,78.813672
KATTUR,10.895834,78.855173
PULLAMBADI,10.940214,78.91757299999999
KALLAKKUDI PLGH,10.966119,78.948759
KALLAGAM,11.0256145326,79.00542629819999
SILLAKKUDI,11.095633418,79.0368619916
ARIYALUR,11.150035,79.06831799999999
OTTAKOVIL,11.222726000000002,79.109674
VELLUR HALT,11.242453,79.13844999999999
SENDURAI,11.256462,79.168778
MATHUR,11.318107,79.20580299999999
ICHCHANGADU,11.3710038035,79.2197551199
PENNADAM,11.397963,79.219978
TALANALLUR,11.436374,79.24125000000001
VRIDDHACHALM TN,11.482273,79.279462
DOSAPADU,16.468807,80.938771
GOGAMERI,29.16024403236865,75.03507563844323
GHARNI,18.47697,76.758368
DEVTHANA,19.274562,77.689981
DUHAI,28.730283,77.480363
DHAUNI,25.010329682,86.9930409827
DHURI JN,30.372741,75.86660300000001
FATEHPUR SHEKHAWATI,28.000728,74.971043
DWARKAGANJ,26.316418,82.109076
DOMBIVILI,19.218218,73.0869
VIKHROLI,19.11196,72.928312
VIDYAVIHAR,19.079258,72.897181
VANGAON,19.882845,72.76318500000001
GOLDINGGANJ,,
EKANGARSARAI,25.2224815,85.2322638
GURGAON,28.489165,77.010739
DATEWAS,29.893255,75.616682
NANGI,22.500256,88.223984
FARUKHNAGAR,28.467066,76.828486
GONDAL,21.972471,70.79558800000001
GAWNAHA,27.269839,84.52017599999999
GHATLA,27.731813,76.628452
ADIPUR,23.077052700000003,70.0786586
MUMBAI CHINCHPOKLI,18.986789,72.832659
DANTEWARA,18.907733,81.35453600000001
DIGSAR,22.712403,71.499375
FATEHABAD CHOWK JUNCTION,23.009106,75.673338
DAHINA ZAINABAD,28.2910785745,76.39169434200001
TIRUMALPUR,12.956333,79.67348799999999
KANCHIPURAM EAST,12.8411371863,79.7120436792
DUBRAJPUR,23.803358,87.378973
DIGARU,26.173306,91.977861
BARAHU,26.1204333815,92.1395124182
DHARAMTUL,26.189127,92.36716
BHAGIRATHPUR,27.326628,83.38771
DHALPUKHURI,25.981051,92.880626
BAR LANGFER S,25.755626,93.225136
SELENG HAT,26.7834380329,94.4827626898
DIBRUGARH,27.4636065659,94.9352579102
DILAWARNAGAR,26.9601891,80.6674744
NANDGANJ,25.54457,83.396867
DIYURI,28.603253,79.87601000000001
JAMMU TAWI,32.706975,74.880117
KANDRORI,32.184403,75.668807
DARYAPUR,26.182799,81.248588
BIRANG KHERA,29.9125697133,74.63586428650001
DHIRERA,28.363519,73.616355
CHIT BARAGAON,25.744109,84.00154
CHHAPRA,25.78832,84.725004
DUMRI JUARA,25.748425,84.869395
SONPUR JN,25.696849,85.16685100000001
FARIDAHA HALT,25.557959,83.12602199999999
KALOL JN,23.244576,72.50363
DANGARWA,23.401485,72.44125299999999
CHHAPI,24.034518,72.40022099999999
SIROHI ROAD,24.791042,73.039834
TUTICORIN,8.806109000000001,78.15535899999999
GARHBETA,22.844562,87.320972
ELIMALA,12.0686868024,75.2308476031
GARHA,26.426289,85.52096599999999
GAJNER,27.9358522,73.0615538
GARIA,22.465959,88.404673
ERANIEL,8.212549,77.308161
VRIDHACHALAM JN,11.534965,79.316073
MEPPULIYUR,11.676385,79.30663799999999
PARIKKAL,11.778527,79.370923
KARUNGUZHI,12.531918999999998,79.91149
PANDILLAPALLI,17.171933,80.17023400000001
GULVANCHI,17.172707,75.05678
GARHI HARSARU,28.43755,76.929697
GOP JAM,22.0539696502,69.90809078
GUNDARDEHI,20.948836,81.302351
GIDDARBAHA,30.201319,74.663342
GAJUWALA,29.585509,75.871735
GUMIA,23.802651,85.82892199999999
GODHA,28.005897,78.141225
GHOOM,27.008643,88.254223
GANPATPURA,,
LAKSAR JN,29.754038,78.019628
GARSANDA HALT,25.142617,86.011307
GHADELA HALT,21.714044,78.888017
GARHWA,24.1751953,83.8132154
GUDIVADA JN,16.429888,80.987594
GONDWALI,24.217438,82.519981
KASHI,25.326564,83.031939
BABA BHAGWAN RAM HALT,25.3158876718,83.0384061804
VYASNAGAR,25.29701,83.071351
GARHNOKHA,25.09724423,84.12283778
BLOCK HUT B,25.274869,83.102203
VARANASI JN,25.327281,82.986468
DHARMKUNDI,22.5120383739,77.5510144354
NANGAL,29.832554,77.62227
MUZAFFARNAGAR,29.468689,77.707807
DAURALA,29.114015,77.70616000000001
MODINAGAR,28.827907,77.571716
BHIRINGI,22.227752,76.941024
GEDE,23.491197,88.786737
THAKRULI,19.225768,73.09767799999999
GHEVRA,28.691982000000003,76.99853599999999
GOLEHWALA,30.789872,74.70440599999999
GAINJAHWA,27.4546557588,82.24506478820001
GAHNDRAN HALT,31.117935,75.424279
MGSO,,
GHUGHULI,27.0539516142,83.7137745453
DLWS,,
SARAI JAGDISH,25.30009,82.365134
KAMAN ROAD,19.33655,72.919123
AMALSAD,20.811373000000003,72.956092
GOPALPURGRAM,,
GOURDAHA HALT,,
GUMTALI HALT,31.065852,75.636453
GHELDA,23.3616934176,72.20310172849999
LAKSAR NORTH CABIN,29.767009,78.00175999999999
GHAZIPUR CITY,25.583144,83.568045
GARHI SANDRA,26.668256,77.76513
GURUVAYUR,10.596896,76.045457
EOCM,25.315812,83.196038
KUCHMAN,25.318878,83.21503
SAKALDIHA,25.331472,83.289193
TULSI ASHRAM,25.3422743391,83.35123571720001
DHEENA,25.354392,83.423069
DATIVLI,19.187012,73.059049
KALAMBOLI GOODS,19.035116,73.11494900000001
BAHORA CHANDIL,25.364918,83.489726
ZAMANIA,25.373856,83.54365
DARAULI,25.393753,83.60180199999999
USIA KHAS,25.434324,83.706967
PEN,18.735604455900003,73.0867978516
GOKHULA,27.069813,84.53976300000001
CHEMANCHERI,11.405279,75.720039
ELATTUR,11.346337,75.741119
GANDHI PARK HALT,18.652066,77.893393
KOZHIKODE,11.246234,75.780407
FEROK,11.1749722,75.8302845
PARPANANGADI,11.04591,75.861006
BHARATHAPUZHA H,10.758914,76.290829
VALLATHOL NAGAR,10.731563,76.280933
BHADAURA,25.4504253,83.738354
GORIYAN,27.547928,75.26559
GARLA,17.487076,80.139236
GIDARPINDI,31.152633,75.12451399999999
GOVIND GARH,27.499556,76.98805800000001
GARHDHRUBESWAR,23.509341,86.617006
GANGIWARA,22.097988,78.846139
PHLG,,
GURIYA,25.998261,73.955291
HABIBPUR,23.211967,88.538423
GOWDAVALLI,17.609541,78.46819099999999
GOLAGHAT,26.508626,93.9611898
MADHAVNAGAR ROA,23.7866102083,80.3948243298
GURAMKHEDI,22.682206476,78.0778207251
HOGLA,22.255044,88.452384
BAGRA TAWA,22.6307113,77.9937073
AJARAKA,27.959391,76.56420899999999
GUNJI,15.5431155625,74.47936741759999
GHATPRABHA,16.240718896,74.7598229541
GOTRA HALT,28.807889,77.30096
GAHLOTA,26.6723715203,74.967556543
GONEANA,30.318715,74.90948
GAJSINGHPUR,29.658053,73.436739
GANGSAR JAITU,30.445082000000003,74.87951100000001
GHUMASAN,23.378699,72.449853
GHOSUNDA,24.871222,74.53452700000001
HARPAR BOCHAHA,25.6034373373,85.75716073
MARIYAL GANGAVA,,
GAJULAGUDEN,17.609727,80.657904
GOPALGANJ,26.454202,84.43554700000001
GOKARNA ROAD,14.582791,74.36719699999999
KANNUR SOUTH,11.866899,75.400253
GONGLE,21.222011,80.147349
ETAKKOT,11.806195,75.44379699999999
GARHANI,25.4118931462,84.5696156628
GANDHINAGAR CAPITAL,23.233379,72.62916200000001
HARANGAJAO,,
GUA,22.218519,85.381896
HARANYA KHERI,22.583661,75.776745
GUDLAVALLERU,16.348371,81.046037
GREENWAYS ROAD,13.0202759,80.25171539
GURDASPUR,32.044111,75.420769
HAILAKANDI,24.680276000000003,92.56789
GUNUPUR,19.0690588978,83.8099599005
GULER,32.004278,76.151266
GURSAR SHNEWALA,30.138926513900003,74.8861198969
HARSUD,,
HAPA,22.468974,70.11814
NEW GHAZIABAD,28.674404,77.43800800000001
HANSIAWAS,,
HOSPET JN,15.286807,76.38578
HALDIA,22.045284,88.06589
HIMAYATNAGAR,19.416709,77.868855
HATUNDI,26.3542791612,74.6445661014
HOLE ALUR,15.81959,75.64646099999999
HARPALPUR,25.290501,79.33546100000001
GODAPIASAL,22.530677,87.320806
HALDAUR,29.2900815531,78.275060462
GHOLVAD,20.08688,72.73799100000001
HASIMARA,26.72689,89.347661
GOMTA,21.873815,70.72970199999999
GUMTHAL,28.484002,78.757645
HARSAULI,27.864848,76.615189
HARISH NAGAR HALT,23.469777,88.77798899999999
GHASO,29.531288,76.14336899999999
HANAKERE,12.565639,76.979837
AJMER JN,26.456612,74.63746400000001
HILSA,25.317354,85.277079
GEONG,29.8223584375,76.466397041
HAIBARGAON,26.355638,92.672506
HIRNAWALI,29.710120646310926,74.27241649478674
HARNAUT,25.3717628362,85.5407224109
HADOBHANGI HALT,18.8219370968,83.94176085389999
HATHRAS KILA,27.594876304064115,78.05801798589528
GARHPURA,25.65472,86.209037
HISAR,29.152341,75.724305
GHATAMPUR,26.151304,80.174712
GHORMARA,24.442298,86.86392
PALAKKODU,12.297418,78.072073
HOSA AGRAHARA,12.5704596177,76.3618194318
HARAPATTI,25.881402,87.092628
INDI ROAD,17.211288999999997,75.919616
HALDI ROAD,29.039597,79.45967900000001
IZZATNAGAR,28.388266,79.421171
HUSAINPUR,31.301125,75.320851
HINAUTARAMBAN,24.575192,80.94306200000001
HILARA,24.951767,92.620511
INDIRA NAGAR,,
HYDERABAD DECCAN,17.393362999999997,78.467377
JAICHOLI,27.131193,77.397778
HATKANAGALE,16.748424,74.42206700000001
HIMMATNAGAR,23.591655,72.960358
JAMNAGAR,22.493992,70.053879
HARDUAGANJ,27.9904756211,78.1280258472
HIMMATANA,30.458736,75.867119
HARPUR NAG HALT,26.386419,85.07713600000001
HARIDWAR JN,29.947787,78.15489899999999
INDORE JUNCTION MG,22.717139,75.868072
INCHHAPURI,28.319499,76.7189807
HABAIPUR,25.871926,92.985863
HAMARAPUR,18.81964,73.086161
HIND,29.5303888301,77.3634743811
HITNAL,15.335637,76.291469
HEJJALA,12.8482854964,77.4184168683
JOGENDRANAGAR,23.812162,91.310464
HAVERI,14.7943,75.410686
JAGDEVWALA,28.3108582783,73.455749812
HEGGERE HALT,13.341342,77.048296
HIREHALI,13.2815759392,77.1887639459
JADABPUR,22.495442,88.37469700000001
JEHANABAD,25.224705,84.989964
HADMADIYA,20.934947,70.841154
HIRDAMALI,21.342807,80.197137
JHANJHARPUR BAZAR HALT,,
JARI,24.587316,72.061232
HATHUA,26.3689018769,84.3402527405
HALIYURU,14.222474,76.336804
BHETASI,22.421624,73.03223700000001
KAMALNAGAR,18.240644,77.178835
JALAL KHALI,23.347508,88.513628
HATPURAINI,25.1558255368,86.9850695752
JAGRAON,30.801197,75.47275900000001
HAMPAPURA,12.479685,76.39466399999999
MAI HALT,25.156632436,84.9878194543
JEHANABAD COURT,25.2011434752,84.98415622680001
JALOR,25.35418,72.63429
JABALPUR,23.164636,79.950919
IRGAON,23.421551,84.78325099999999
JETHUKE,30.288215,75.318381
JULANA,29.120124,76.396508
IDALHOND,15.7079285213,74.51814539669999
INDALVAI,18.548665,78.244351
JEJURI,18.286557,74.171451
JIRIBAM,24.79884918,93.12437581
JIRANIA,23.827373,91.431986
JIND CITY,29.309693,76.317477
JOGINDER NAGAR,31.988433,76.788887
IRINGAL,11.548117,75.608869
AILAM,29.2719947091,77.2915349414
JEONARA PH,22.467657,80.073534
JAKANUR,15.845019,75.650291
INDRABIL,23.445294,86.78164699999999
JOGESHWARI,19.136551,72.84906600000001
JAGUDAN,23.521841,72.40164899999999
PURAB SARAI,,
JANGIGANJ,25.3053173094,82.35067155089999
JAMNER,20.80642760713478,75.77482301741838
JATINGA,25.132585153047003,93.00795843824744
JAMBUSAR JUNCTION,,
JAMBUSAR CITY,,
JETPUR,21.735313,70.615184
JAMIRA,24.307199,92.527405
JONHA,,
JAGDISHPUR HALT,,
JAMBUR,21.032797,70.593046
ITKY,23.3522113974,85.1270959845
JHUNJHUNUN,28.106884063857198,75.39017865434289
JABUGAM,22.28593,73.76050000000001
JORHAT TOWN,26.750692,94.217106
JHABELWALI,30.510447,74.602033
JASAI,25.716785,71.24586000000001
IDAR,23.835435,73.01088
JHILO,27.850784,75.890113
HAFIZPUR,28.671653,77.785833
JAKOLARI,32.218706,75.545676
JORA ALAPUR,26.344599,77.802358
JAMTARA PARASWARA,23.091964,79.960351
JARGAON,28.560472,78.768653
JATH ROAD,17.2166,75.110555
KUSLAMB,18.274834,75.777193
KACHNARA ROAD,23.829547,75.101751
JAWAD ROAD,24.557577,74.764389
JAI SAMAND ROAD,24.22064,73.86827000000001
KARENGI,28.346844,79.041353
JAISALMER,26.91655,70.92823899999999
JAGI ROAD,26.126114,92.197461
JAKHANIAN,25.740942,83.369563
KACHHPURA,23.168783,79.903128
JORAVASAN,20.729778,72.96576
JETALSAR JN,21.729374,70.57391
JUNEHTA,22.78247,78.596143
KHAIRATABAD,27.521338,80.740844
JIRA ROAD,21.450312,71.345267
JAI JAI WANTI,29.16948,76.36926500000001
JHAREKAPUR,27.680642,80.728934
YAMUNA SOUTH BANK,25.902334,80.226651
JHANTIPAHARI,23.353363,86.904491
JANAKINAGAR,25.881604,87.116949
KAGANGARH,29.839460000000003,75.739115
KUKRA KHAPA,21.825569,78.897525
KALANAD,,
KALANA,,
KOTTAPALEM,,
KHUBAGAON,,
JEYPORE,18.896375,82.55467900000001
JAKHOD KHERA,29.209394,75.57373
KACHHIA BRIDGE,27.944171,78.863805
KAVI,22.47229104660886,88.39808402583003
JHINKPANI,22.4200106276,85.77066197879999
KAIRLA,25.8474354519,73.1955095032
JIYAPURAM,10.873546,78.606343
KAICHAR,,
KADAMPURA,,
JUGPURA,21.668795,86.912796
JUHARPURA,28.199319000000003,74.84733
JODHKA,29.493382,75.218369
JATDUMRI HALT,25.4744929325,85.0950627991
VILLIANUR,11.919269000000002,79.757506
JAKSI,23.2223025231,72.1076480029
KAREA KADAMBAGACHHI,22.705299,88.534887
JHARILI,28.50653,76.374648
JHAWAR,32.002349,75.377777
KALIYAGANJ,25.6393,88.330404
KUREBHAR,26.409469,82.111598
KATHGODAM,29.266583,79.54633
KUDGI,16.530215,75.811482
KHATKAR KALAN,31.166967,76.02555000000001
KUNDALGARH,24.02828,73.81051
KALCHINI,26.687507,89.447487
JAVALE,17.298963,75.157805
JARAUNA,25.55713,82.399136
JAYASINGPUR,16.791339,74.551613
KAMBRGANVI,15.459597,74.875061
KODIYAR MANDIR,21.739201,72.00460199999999
KHAI PHEMEKI,30.901617,74.55121799999999
JWALAPUR,29.928457,78.120775
KABRAI,25.3851912181,80.0382402954
KHONKER,25.316453,77.578988
KARIGANURU,15.251727,76.43343
KOPPAL,15.353868,76.14395900000001
KENGERI,12.918047,77.48431
KASU BEGU,30.856795,74.671641
KANGINHAL,15.447817,75.719041
KHAR,19.069166,72.840078
KANDIVLI,19.204551,72.852098
JETHI,24.291967,72.507154
JAISINGDER,25.755537,70.35885900000001
KHIRIA KHURD,,
KALKALIGHAT,24.5804202061,92.2952717633
BOMMAGUNDANAKERE,14.59167,76.68023
KARAIMADAI,11.238611,76.957617
KHAKHARIA,21.653052,70.932064
KAILI,28.785394,77.75277
KAIKALA,22.83998676,88.09337895
JHOKTAHAL SINGH,30.80909,74.495544
JURIAGAON,26.441079,92.644475
KANG KHURD,31.126338,75.213236
KAKRAHA REST HOUSE,27.998447,81.420529
KATLICHERRA,24.453018,92.547042
KASHINAGAR HALT,21.90539421,88.20132346
KACHCHANVILAI,8.579343999999999,78.022519
KHED BRAHMA,24.029406,73.041259
JATUSANA,28.331448,76.52110400000001
KUNDA HARNAMGANJ,25.714175,81.509547
KONDAPALLI,16.623242,80.54669299999999
KILLE,11.43755,79.722552
KAMALPURGRAM,23.166227,83.080298
KOPARIA,25.661041,86.59816
KHANDERI,22.361076,70.716676
